,Station1,Station1_Lat,Station1_Lon,Station2,Station2_Lat,Station2_Lon,velocity_period_1,velocity_period_2,velocity_period_3,velocity_period_4,velocity_period_5,velocity_period_6,velocity_period_7,velocity_period_8,velocity_period_9,velocity_period_10,velocity_period_11,velocity_period_12,velocity_period_13,velocity_period_14,velocity_period_15
4645,CC.PARA,46.786441,-121.742195,CC.UNFR,46.27251,-122.291983,,,,,1.7421341838517999,,,,,,,,,,
4646,CC.CARB,46.98832,-122.00541,CC.GNOB,46.79414,-121.91438,,,,,,,,,,,,,,,
4647,XD.MG08,46.34174,-121.928726,XD.MI05,46.231098,-122.292122,,,,,,,,,,,,,,,
4648,CC.MILD,46.8081,-121.77568,UW.SHW,46.19364,-122.23492,,,,,,,,,,,,,,,
4649,CC.RUSH,46.90305,-121.94419,UW.FMW,46.941914,-121.671465,,,,,2.523619751626257,,,,,,,,,,
4650,CC.CRBN,46.988155,-121.961026,CC.STD,46.23749,-122.22421,,,,,1.740239444899174,,,,,,,,,,
4651,UW.ETW,47.60451,-120.33265,XD.MK11,46.152538,-121.601936,,,,,2.6607758100979653,,,,,,,,,,
4652,CC.PR03,46.903433,-122.032691,UW.CDF,46.11712,-122.04625,,,,,,,,,,,,,,,
4653,UW.LTY,47.25451,-120.66636,XU.N130,47.247002,-121.047997,,,,,3.1222385379061373,,,,,,,,,,
4654,UW.SHW,46.19364,-122.23492,XD.MF05,46.390369,-122.386757,,,,,,,,,,,,,,,
4655,CC.ARAT,46.789,-121.853,UW.RVW2,46.152752,-122.74122,,,,,,,,,,,,,,,
4656,TA.E04D,46.556599,-122.567299,XD.MB05,46.620869,-122.281021,,,,,2.2509262019230767,,,,,,,,,,
4657,CC.PR01,46.910103,-122.037586,UW.YELM,46.94016,-122.59081,,,,,1.987941447368421,,,,,,,,,,
4658,UW.LO2,46.750599,-121.809601,XD.MH03,46.268421,-122.594116,,,,,,,,,,,,,,,
4659,CC.GNOB,46.79414,-121.91438,UW.HTW,47.80377,-121.76887,,,,,2.4277689552238804,,,,,,,,,,
4660,UW.YA2,46.52652,-120.531181,XD.MH09,46.297668,-121.801033,,,,,2.5159381625441695,,,,,,,,,,
4661,CC.OBSR,46.899719,-121.815331,CC.PR04,46.929773,-121.988592,,,,,,,,,,,,,,,
4662,XD.MH01,46.263901,-122.806267,XD.MJ09,46.184181,-121.92144,,,,,,,,,,,,,,,
4663,UW.FL2,46.19622,-122.351486,XU.S070,46.980499,-122.243896,,,,,2.5535077207582058,,,,,,,,,,
4664,CC.ELBE,46.76645,-122.19329,CC.KAUT,46.730263,-121.857381,,,,,,,,,,,,,,,
4665,CC.ARAT,46.789,-121.853,UW.WATCH,46.5707,-121.98712,,,,,2.415958032786885,,,,,,,,,,
4666,UW.EDM,46.19717,-122.15121,XD.MI04,46.195938,-122.410149,,,,,2.5495067864271457,,,,,,,,,,
4667,CC.COPP,46.79798,-121.82875,CC.SEP,46.19978,-122.190857,,,,,1.719715238095238,,,,,,,,,,
4668,UW.ELL,46.909512,-120.567513,UW.MANO,46.951105,-120.724695,,,,,,,,,,,,,,,
4669,UW.ELK,46.30597,-122.34167,UW.TOUT,46.30318,-122.56306,,,,,,,,,,,,,,,
4670,UW.FL2,46.19622,-122.351486,XD.MG08,46.34174,-121.928726,,,,,1.8929212474297463,,,,,,,,,,
4671,CC.JRO,46.27527,-122.21826,UW.MANO,46.951105,-120.724695,,,,,,,,,,,,,,,
4672,CC.SIFT,46.86683,-121.95329,CC.TRON,46.9977,-122.1753,,,,,,,,,,,,,,,
4673,UW.ASR2,46.139699,-121.597405,UW.LCW2,46.66293,-122.6973,,,,,,,,,,,,,,,
4674,CC.CARB,46.98832,-122.00541,UW.LOKMT,47.14963,-120.7894,,,,,,,,,,,,,,,
4675,CC.SIFT,46.86683,-121.95329,UW.LTY,47.25451,-120.66636,,,,,2.778864956590371,,,,,,,,,,
4676,UW.LTY,47.25451,-120.66636,XD.MK08,46.117378,-122.046066,,,,,,,,,,,,,,,
4677,CC.CARB,46.98832,-122.00541,CC.TRON,46.9977,-122.1753,,,,,,,,,,,,,,,
4678,CC.HOA,46.24178,-122.19183,UW.TDL,46.35067,-122.21704,,,,,,,,,,,,,,,
4679,CC.GTWY,46.740208,-121.916966,CC.SEP,46.19978,-122.190857,,,,,2.7583439747003995,,,,,,,,,,
4680,CC.REM,46.2002,-122.1855,CC.SIFT,46.86683,-121.95329,,,,,2.527540256237357,,,,,,,,,,
4681,CC.PR04,46.929773,-121.988592,UW.TDL,46.35067,-122.21704,,,,,1.6366453080150143,,,,,,,,,,
4682,UW.RCS,46.870831,-121.732307,XD.MH01,46.263901,-122.806267,,,,,,,,,,,,,,,
4683,XD.ME04,46.450611,-122.351936,XD.MG06,46.35014,-122.217453,,,,,,,,,,,,,,,
4684,XD.ME08,46.461948,-121.865639,XD.MH01,46.263901,-122.806267,,,,,1.8037615888258403,,,,,,,,,,
4685,XD.MD05,46.523159,-122.278168,XD.MI08,46.253849,-121.97448,,,,,2.5204973303670744,,,,,,,,,,
4686,UW.ELW,47.494099,-121.872673,XU.E070,46.509201,-122.453903,,,,,,,,,,,,,,,
4687,CC.PR04,46.929773,-121.988592,CC.VALT,46.214218,-122.189247,,,,,2.289822296858072,,,,,,,,,,
4688,CC.SWF2,46.178349,-122.216766,UW.GLK,46.557499,-121.610733,,,,,2.0382384771109514,,,,,,,,,,
4689,UW.FMW,46.941914,-121.671465,XD.MF07,46.425629,-122.002274,,,,,,,,,,,,,,,
4690,CC.PARA,46.786441,-121.742195,UW.COWS,47.6656,-121.93075,,,,,,,,,,,,,,,
4691,UW.GLK,46.557499,-121.610733,XD.ME08,46.461948,-121.865639,,,,,,,,,,,,,,,
4692,XD.MI07,46.24823,-122.07328,XD.MI10,46.21928,-121.67823,,,,,2.4634721106890938,,,,,,,,,,
4693,XU.E070,46.509201,-122.453903,XU.S060,46.9967,-122.518402,,,,,,,,,,,,,,,
4694,TA.E04A,46.593399,-122.720398,XU.BD11,47.305199,-121.965698,,,,,1.6868907054193159,,,,,,,,,,
4695,CC.FLAT,46.18951,-122.35646,UW.PUPY,46.49542,-122.14613,,,,,3.0438924528301885,,,,,,,,,,
4696,CC.SUG,46.215549,-122.176262,XD.MJ03,46.1591,-122.564957,,,,,2.2770015444015446,,,,,,,,,,
4697,UW.WPW,46.698639,-121.537338,XD.MF09,46.389938,-121.861,,,,,,,,,,,,,,,
4698,CC.NFT,46.27,-122.25611,UW.LCW2,46.66293,-122.6973,,,,,2.62702,,,,,,,,,,
4699,UW.WPW,46.698639,-121.537338,YH.MF72,46.361099,-122.263901,,,,,,,,,,,,,,,
4700,CC.PANH,46.859032,-121.642592,UW.LCW2,46.66293,-122.6973,,,,,1.9328619214313496,,,,,,,,,,
4701,XD.MA05,46.754669,-122.226189,XD.MH09,46.297668,-121.801033,,,,,2.4211891349124612,,,,,,,,,,
4702,CC.STD,46.23749,-122.22421,YH.MF21,46.354801,-122.225197,,,,,,,,,,,,,,,
4703,UW.LCW2,46.66293,-122.6973,UW.NAC,46.733009,-120.824852,,,,,1.8754664890467732,,,,,,,,,,
4704,XD.MD09,46.50288,-121.706711,XD.MD12,46.47694,-121.220673,,,,,3.0498036886357474,,,,,,,,,,
4705,CC.RUSH,46.90305,-121.94419,CC.TAVI,46.7957,-121.88423,,,,,,,,,,,,,,,
4706,UW.SOS,46.243858,-122.137871,YH.MF00,46.348202,-122.241699,,,,,,,,,,,,,,,
4707,CC.OPCH,46.731288,-121.5713,CC.SIFT,46.86683,-121.95329,,,,,3.3602527851458888,,,,,,,,,,
4708,CC.KAVK,46.76041,-122.03856,CC.TABR,46.80435,-121.84948,,,,,,,,,,,,,,,
4709,XU.N090,47.185799,-122.195297,XU.S070,46.980499,-122.243896,,,,,,,,,,,,,,,
4710,CC.PANH,46.859032,-121.642592,UW.TBM,47.16985,-120.59918,,,,,,,,,,,,,,,
4711,XD.MD05,46.523159,-122.278168,XD.ME03,46.452068,-122.576469,,,,,1.9743930666666667,,,,,,,,,,
4712,UW.LCW2,46.66293,-122.6973,UW.TBLMT,47.1731,-120.59827,,,,,,,,,,,,,,,
4713,UW.COWL,46.48204,-122.66461,UW.MAPLE,47.29191,-122.67061,,,,,2.980991027535259,,,,,,,,,,
4714,UW.RVW,46.14975,-122.742996,XD.ME03,46.452068,-122.576469,,,,,,,,,,,,,,,
4715,TA.C05A,47.694698,-121.689499,UW.LTY,47.25451,-120.66636,,,,,2.8138083989501315,,,,,,,,,,
4716,CC.GNOB,46.79414,-121.91438,UW.ASR2,46.139699,-121.597405,,,,,,,,,,,,,,,
4717,UW.ASR,46.15259,-121.60164,UW.LTY,47.25451,-120.66636,,,,,,,,,,,,,,,
4718,UW.GNW,47.56413,-122.82498,UW.WPEQ,46.613279,-121.404485,,,,,,,,,,,,,,,
4719,CC.SUG,46.215549,-122.176262,UW.WPEQ,46.613279,-121.404485,,,,,1.8670286546301689,,,,,,,,,,
4720,UW.RER,46.81858,-121.8425,UW.WPEQ,46.613279,-121.404485,,,,,2.0643152470187394,,,,,,,,,,
4721,UW.LCW2,46.66293,-122.6973,UW.LOKMT,47.14963,-120.7894,,,,,,,,,,,,,,,
4722,UW.LO2,46.750599,-121.809601,XU.N100,47.290901,-121.788101,,,,,,,,,,,,,,,
4723,CC.PR05,46.841723,-121.948863,UW.VVHS,47.42345,-122.45488,,,,,2.690342030276047,,,,,,,,,,
4724,CC.RUSH,46.90305,-121.94419,UW.SLF,47.76058,-120.52946,,,,,,,,,,,,,,,
4725,XU.N070,47.0518,-122.715302,XU.S070,46.980499,-122.243896,,,,,,,,,,,,,,,
4726,CC.CRBN,46.988155,-121.961026,UW.RCS,46.870831,-121.732307,,,,,,,,,,,,,,,
4727,XD.MG06,46.35014,-122.217453,XD.MI09,46.22937,-121.834473,,,,,2.176489098998888,,,,,,,,,,
4728,UW.HTW,47.80377,-121.76887,YH.MF64,46.329498,-122.295197,,,,,,,,,,,,,,,
4729,CC.PANH,46.859032,-121.642592,UW.RVW,46.14975,-122.742996,,,,,,,,,,,,,,,
4730,CC.PARA,46.786441,-121.742195,UW.TBLMT,47.1731,-120.59827,,,,,2.2043106387815414,,,,,,,,,,
4731,XD.MG08,46.34174,-121.928726,XD.MG10,46.344719,-121.658089,,,,,1.7945321568627453,,,,,,,,,,
4732,CC.LOO,46.22375,-122.18439,UW.LO2,46.750599,-121.809601,,,,,,,,,,,,,,,
4733,XD.ME04,46.450611,-122.351936,XD.MG05,46.305882,-122.341927,,,,,,,,,,,,,,,
4734,TA.E04D,46.556599,-122.567299,UW.FMW,46.941914,-121.671465,,,,,,,,,,,,,,,
4735,CC.PARA,46.786441,-121.742195,UW.LOKMT,47.14963,-120.7894,,,,,2.247254170299332,,,,,,,,,,
4736,TA.D05A,47.188099,-121.9888,YW.FACC,47.400902,-122.579498,,,,,,,,,,,,,,,
4737,UW.EDM,46.19717,-122.15121,XD.MA05,46.754669,-122.226189,,,,,,,,,,,,,,,
4738,UW.FL2,46.19622,-122.351486,XU.S080,47.004002,-121.988098,,,,,,,,,,,,,,,
4739,XD.MI08,46.253849,-121.97448,XD.MK08,46.117378,-122.046066,,,,,,,,,,,,,,,
4740,TA.C05A,47.694698,-121.689499,XU.S060,46.9967,-122.518402,,,,,,,,,,,,,,,
4741,CC.PR03,46.903433,-122.032691,UW.TKEY,47.1786,-122.7715,,,,,2.405096645702306,,,,,,,,,,
4742,UW.TOLT,47.6947,-121.6895,XD.MF09,46.389938,-121.861,,,,,,,,,,,,,,,
4743,CC.COPP,46.79798,-121.82875,CC.SIFT,46.86683,-121.95329,,,,,,,,,,,,,,,
4744,UW.HTW,47.80377,-121.76887,XD.MH09,46.297668,-121.801033,,,,,,,,,,,,,,,
4745,CC.CARB,46.98832,-122.00541,UW.COYL,47.69711,-122.78816,,,,,,,,,,,,,,,
4746,XD.MD12,46.47694,-121.220673,XD.ME08,46.461948,-121.865639,,,,,2.2938872074882997,,,,,,,,,,
4747,UW.WPW,46.698639,-121.537338,XD.MJ01,46.193741,-122.811256,,,,,2.197044095157179,,,,,,,,,,
4748,CC.PR01,46.910103,-122.037586,UW.HTW,47.80377,-121.76887,,,,,2.2107920199501248,,,,,,,,,,
4749,UW.RER,46.81858,-121.8425,XU.S055,46.839401,-122.731102,,,,,2.0703031914893617,,,,,,,,,,
4750,UW.GNW,47.56413,-122.82498,UW.SP2,47.55629,-122.249229,,,,,3.0558985059068795,,,,,,,,,,
4751,UW.BDGR,46.85763,-120.29764,UW.SHW,46.19364,-122.23492,,,,,,,,,,,,,,,
4752,CC.KAUT,46.730263,-121.857381,CC.KAVK,46.76041,-122.03856,,,,,,,,,,,,,,,
4753,CC.SIFT,46.86683,-121.95329,UW.COYL,47.69711,-122.78816,,,,,2.0313412,,,,,,,,,,
4754,UW.HSR,46.17428,-122.18065,XD.ME02,46.439159,-122.707336,,,,,3.0196992709599026,,,,,,,,,,
4755,CC.CRBN,46.988155,-121.961026,CC.UNFR,46.27251,-122.291983,,,,,2.8201855837075045,,,,,,,,,,
4756,XD.MC06,46.552021,-122.157204,XD.MD12,46.47694,-121.220673,,,,,1.9493758044554454,,,,,,,,,,
4757,CC.OBSR,46.899719,-121.815331,CC.PARA,46.786441,-121.742195,,,,,,,,,,,,,,,
4758,UW.SOS,46.243858,-122.137871,XD.MC06,46.552021,-122.157204,,,,,2.7327825688073397,,,,,,,,,,
4759,UW.TRW,46.292068,-120.543121,XD.MH03,46.268421,-122.594116,,,,,,,,,,,,,,,
4760,UW.TDL,46.35067,-122.21704,XD.MJ09,46.184181,-121.92144,,,,,3.7238459807073956,,,,,,,,,,
4761,CC.SEP,46.19978,-122.190857,XD.ME06,46.463291,-122.196968,,,,,,,,,,,,,,,
4762,UW.CINE,46.5566,-122.5673,UW.WPEQ,46.613279,-121.404485,,,,,,,,,,,,,,,
4763,UW.LACKA,46.85162,-122.48621,UW.MAPLE,47.29191,-122.67061,,,,,,,,,,,,,,,
4764,UW.GMW,47.5488,-122.78546,XU.N100,47.290901,-121.788101,,,,,,,,,,,,,,,
4765,UW.LO2,46.750599,-121.809601,XU.E060,46.626499,-121.264503,,,,,,,,,,,,,,,
4766,XD.MH03,46.268421,-122.594116,XD.MI09,46.22937,-121.834473,,,,,2.314298473282443,,,,,,,,,,
4767,CC.PARA,46.786441,-121.742195,UW.MOX,46.577004,-120.299609,,,,,2.9635855747558226,,,,,,,,,,
4768,UW.RATT,47.42546,-121.80254,XD.MG07,46.352852,-122.031013,,,,,1.8367652163432566,,,,,,,,,,
4769,XU.E050,46.768902,-122.091599,XU.N080,47.164501,-122.551697,,,,,2.3844887700534763,,,,,,,,,,
4770,XD.MH03,46.268421,-122.594116,YH.MF42,46.326698,-122.238403,,,,,,,,,,,,,,,
4771,UW.RCS,46.870831,-121.732307,XD.MD09,46.50288,-121.706711,,,,,2.596332310553231,,,,,,,,,,
4772,XU.N090,47.185799,-122.195297,XU.S080,47.004002,-121.988098,,,,,3.1721107040229883,,,,,,,,,,
4773,UW.LON,46.750599,-121.809601,UW.RCS,46.870831,-121.732307,,,,,,,,,,,,,,,
4774,XD.MG05,46.305882,-122.341927,XD.MJ03,46.1591,-122.564957,,,,,,,,,,,,,,,
4775,CC.OPCH,46.731288,-121.5713,UW.MORSE,47.68901,-122.51448,,,,,,,,,,,,,,,
4776,CC.HOA,46.24178,-122.19183,CC.PR05,46.841723,-121.948863,,,,,,,,,,,,,,,
4777,CC.SEP,46.19978,-122.190857,TA.E04D,46.556599,-122.567299,,,,,2.0877336286670607,,,,,,,,,,
4778,UW.ETW,47.60451,-120.33265,YH.MF15,46.389301,-122.231796,,,,,,,,,,,,,,,
4779,CC.PR05,46.841723,-121.948863,UW.BDGR,46.85763,-120.29764,,,,,,,,,,,,,,,
4780,CC.VALT,46.214218,-122.189247,YH.MF64,46.329498,-122.295197,,,,,,,,,,,,,,,
4781,UW.LON,46.750599,-121.809601,XD.MD05,46.523159,-122.278168,,,,,1.8279884834281888,,,,,,,,,,
4782,CC.COPP,46.79798,-121.82875,CC.PR03,46.903433,-122.032691,,,,,,,,,,,,,,,
4783,TA.D04E,47.1786,-122.7715,XD.MH03,46.268421,-122.594116,,,,,2.823717887087758,,,,,,,,,,
4784,CC.CARB,46.98832,-122.00541,UW.STAR,46.850849,-121.792953,,,,,2.875737440758294,,,,,,,,,,
4785,UW.RCM,46.83557,-121.73318,XU.S065,46.866798,-122.3806,,,,,2.7146464788732394,,,,,,,,,,
4786,UW.HSR,46.17428,-122.18065,YH.MF42,46.326698,-122.238403,,,,,,,,,,,,,,,
4787,CC.SIFT,46.86683,-121.95329,UW.STAR,46.850849,-121.792953,,,,,,,,,,,,,,,
4788,XU.N070,47.0518,-122.715302,XU.S080,47.004002,-121.988098,,,,,2.272250861474845,,,,,,,,,,
4789,CC.SWF2,46.178349,-122.216766,XD.MJ09,46.184181,-121.92144,,,,,2.6916766191709844,,,,,,,,,,
4790,UW.HSR,46.17428,-122.18065,XD.MI09,46.22937,-121.834473,,,,,,,,,,,,,,,
4791,UW.FMW,46.941914,-121.671465,UW.GNW,47.56413,-122.82498,,,,,2.227493205804749,,,,,,,,,,
4792,UW.SLF,47.76058,-120.52946,XU.N100,47.290901,-121.788101,,,,,,,,,,,,,,,
4793,CC.VALT,46.214218,-122.189247,XD.MH09,46.297668,-121.801033,,,,,2.795500605143722,,,,,,,,,,
4794,CC.GNOB,46.79414,-121.91438,UW.RATT,47.42546,-121.80254,,,,,,,,,,,,,,,
4795,CC.HOA,46.24178,-122.19183,UW.FMW,46.941914,-121.671465,,,,,2.6289795454545457,,,,,,,,,,
4796,UW.HTW,47.80377,-121.76887,UW.TDL,46.35067,-122.21704,,,,,,,,,,,,,,,
4797,XD.ME02,46.439159,-122.707336,XD.MJ02,46.138771,-122.701202,,,,,2.2556718294051628,,,,,,,,,,
4798,CC.PR03,46.903433,-122.032691,CC.USFR,46.215333,-122.232778,,,,,,,,,,,,,,,
4799,CC.PR04,46.929773,-121.988592,UW.FMW,46.941914,-121.671465,,,,,3.0729338470005505,,,,,,,,,,
4800,UW.LO2,46.750599,-121.809601,XD.MD12,46.47694,-121.220673,,,,,,,,,,,,,,,
4801,UW.CINE,46.5566,-122.5673,UW.TOUT,46.30318,-122.56306,,,,,2.9193576992753623,,,,,,,,,,
4802,XD.MB05,46.620869,-122.281021,XD.MG10,46.344719,-121.658089,,,,,1.7022150970017638,,,,,,,,,,
4803,UW.ETW,47.60451,-120.33265,UW.LCW2,46.66293,-122.6973,,,,,2.67590759853718,,,,,,,,,,
4804,CC.JRO,46.27527,-122.21826,CC.PR03,46.903433,-122.032691,,,,,1.7855318037710661,,,,,,,,,,
4805,UW.TRW,46.292068,-120.543121,XD.MB05,46.620869,-122.281021,,,,,,,,,,,,,,,
4806,TA.D05A,47.188099,-121.9888,XU.N120,47.216499,-121.481903,,,,,,,,,,,,,,,
4807,UW.RMW,47.45953,-121.806557,XU.E070,46.509201,-122.453903,,,,,,,,,,,,,,,
4808,XU.N120,47.216499,-121.481903,XU.S080,47.004002,-121.988098,,,,,2.063939440078585,,,,,,,,,,
4809,XD.ME08,46.461948,-121.865639,XD.MJ06,46.167049,-122.26062,,,,,,,,,,,,,,,
4810,UW.HSR,46.17428,-122.18065,XD.MI10,46.21928,-121.67823,,,,,,,,,,,,,,,
4811,CC.ARAT,46.789,-121.853,UW.COYL,47.69711,-122.78816,,,,,2.0218420443587273,,,,,,,,,,
4812,UW.RATT,47.42546,-121.80254,XD.MI08,46.253849,-121.97448,,,,,2.5547809001097694,,,,,,,,,,
4813,UW.LTY,47.25451,-120.66636,YH.MF15,46.389301,-122.231796,,,,,2.729594212111074,,,,,,,,,,
4814,UW.MANO,46.951105,-120.724695,UW.TOLT,47.6947,-121.6895,,,,,,,,,,,,,,,
4815,UW.GLK,46.557499,-121.610733,XD.MC06,46.552021,-122.157204,,,,,,,,,,,,,,,
4816,UW.CDF,46.11712,-122.04625,XD.MA05,46.754669,-122.226189,,,,,3.338383804878049,,,,,,,,,,
4817,CC.JRO,46.27527,-122.21826,UW.CDF,46.11712,-122.04625,,,,,,,,,,,,,,,
4818,CC.RUSH,46.90305,-121.94419,UW.BDGR,46.85763,-120.29764,,,,,,,,,,,,,,,
4819,XD.MH03,46.268421,-122.594116,XD.MI10,46.21928,-121.67823,,,,,,,,,,,,,,,
4820,CC.MILD,46.8081,-121.77568,CC.PR01,46.910103,-122.037586,,,,,2.842405908683975,,,,,,,,,,
4821,UW.CDF,46.11712,-122.04625,XD.MI07,46.24823,-122.07328,,,,,,,,,,,,,,,
4822,UW.HSR,46.17428,-122.18065,XD.MG06,46.35014,-122.217453,,,,,,,,,,,,,,,
4823,UW.LCW2,46.66293,-122.6973,UW.LTY,47.25451,-120.66636,,,,,,,,,,,,,,,
4824,CC.STD,46.23749,-122.22421,UW.TOUT,46.30318,-122.56306,,,,,2.6554113965208908,,,,,,,,,,
4825,CC.FLAT,46.18951,-122.35646,UW.LO2,46.750599,-121.809601,,,,,,,,,,,,,,,
4826,UW.ASR,46.15259,-121.60164,XD.MG10,46.344719,-121.658089,,,,,,,,,,,,,,,
4827,CC.RUSH,46.90305,-121.94419,UW.TDL,46.35067,-122.21704,,,,,,,,,,,,,,,
4828,UW.TRW,46.292068,-120.543121,XD.MJ07,46.17878,-122.055779,,,,,,,,,,,,,,,
4829,TA.E05A,46.560501,-121.760803,XU.E050,46.768902,-122.091599,,,,,2.0230842796704525,,,,,,,,,,
4830,UW.GLK,46.557499,-121.610733,UW.HTW,47.80377,-121.76887,,,,,,,,,,,,,,,
4831,XD.ME06,46.463291,-122.196968,XD.MJ09,46.184181,-121.92144,,,,,3.075516,,,,,,,,,,
4832,XD.MA05,46.754669,-122.226189,XD.MF05,46.390369,-122.386757,,,,,,,,,,,,,,,
4833,UW.COWL,46.48204,-122.66461,UW.MEW,47.20184,-122.6473,,,,,,,,,,,,,,,
4834,UW.ASR,46.15259,-121.60164,UW.JUN,46.14706,-122.152428,,,,,2.7479766784452297,,,,,,,,,,
4835,UW.ASR,46.15259,-121.60164,UW.TRW,46.292068,-120.543121,,,,,,,,,,,,,,,
4836,UW.LTY,47.25451,-120.66636,XD.ME04,46.450611,-122.351936,,,,,,,,,,,,,,,
4837,UW.EDM,46.19717,-122.15121,XU.S070,46.980499,-122.243896,,,,,2.6747808124773305,,,,,,,,,,
4838,UW.LON,46.750599,-121.809601,UW.RATT,47.42546,-121.80254,,,,,,,,,,,,,,,
4839,TA.D06A,47.193501,-120.844498,YW.FACD,46.6619,-122.852097,,,,,,,,,,,,,,,
4840,CC.SIFT,46.86683,-121.95329,UW.NAC,46.733009,-120.824852,,,,,2.433932987747408,,,,,,,,,,
4841,UW.RATT,47.42546,-121.80254,XD.ME03,46.452068,-122.576469,,,,,1.5652436746987952,,,,,,,,,,
4842,CC.MILD,46.8081,-121.77568,CC.REM,46.2002,-122.1855,,,,,,,,,,,,,,,
4843,UW.LACKA,46.85162,-122.48621,UW.WATCH,46.5707,-121.98712,,,,,,,,,,,,,,,
4844,UW.SHW,46.19364,-122.23492,YH.MF64,46.329498,-122.295197,,,,,,,,,,,,,,,
4845,CC.UNFR,46.27251,-122.291983,UW.LO2,46.750599,-121.809601,,,,,2.4312327858496525,,,,,,,,,,
4846,XD.MD09,46.50288,-121.706711,XD.MH03,46.268421,-122.594116,,,,,,,,,,,,,,,
4847,CC.REM,46.2002,-122.1855,UW.MANO,46.951105,-120.724695,,,,,1.6204391836734693,,,,,,,,,,
4848,XD.MG05,46.305882,-122.341927,XD.MH07,46.279812,-122.082024,,,,,2.4360797423591816,,,,,,,,,,
4849,UW.LCW,46.67049,-122.702011,XD.MI08,46.253849,-121.97448,,,,,,,,,,,,,,,
4850,XD.MF07,46.425629,-122.002274,XD.MI08,46.253849,-121.97448,,,,,2.4774817585301836,,,,,,,,,,
4851,CC.LOO,46.22375,-122.18439,CC.OPCH,46.731288,-121.5713,,,,,2.0007699665293512,,,,,,,,,,
4852,CC.HOA,46.24178,-122.19183,CC.VOIT,46.96636,-121.98328,,,,,,,,,,,,,,,
4853,XD.ME02,46.439159,-122.707336,XD.MF09,46.389938,-121.861,,,,,2.419157374100719,,,,,,,,,,
4854,CC.VALT,46.214218,-122.189247,XU.E070,46.509201,-122.453903,,,,,,,,,,,,,,,
4855,XD.MG06,46.35014,-122.217453,XD.MI10,46.21928,-121.67823,,,,,,,,,,,,,,,
4856,UW.GNW,47.56413,-122.82498,XD.MH04,46.279461,-122.427071,,,,,,,,,,,,,,,
4857,TA.E04A,46.593399,-122.720398,XU.N085,47.068699,-122.383598,,,,,2.057504496124031,,,,,,,,,,
4858,XD.MF09,46.389938,-121.861,XD.MI07,46.24823,-122.07328,,,,,,,,,,,,,,,
4859,UW.MOX,46.577004,-120.299609,UW.PNLK,47.58162,-122.03483,,,,,,,,,,,,,,,
4860,UW.SHW,46.19364,-122.23492,XD.MH09,46.297668,-121.801033,,,,,2.3263619512195124,,,,,,,,,,
4861,UW.GLK,46.557499,-121.610733,XU.S100,46.980099,-121.108398,,,,,,,,,,,,,,,
4862,XD.MJ03,46.1591,-122.564957,XD.MJ09,46.184181,-121.92144,,,,,2.302157987072946,,,,,,,,,,
4863,UW.EDM,46.19717,-122.15121,XD.MG08,46.34174,-121.928726,,,,,2.039552059073474,,,,,,,,,,
4864,CC.ARAT,46.789,-121.853,CC.CARB,46.98832,-122.00541,,,,,2.2594665099661526,,,,,,,,,,
4865,XD.MI08,46.253849,-121.97448,XD.MK11,46.152538,-121.601936,,,,,,,,,,,,,,,
4866,XD.MD12,46.47694,-121.220673,XD.MK07,46.152699,-122.116768,,,,,2.589224385174922,,,,,,,,,,
4867,XD.MI05,46.231098,-122.292122,XD.MJ09,46.184181,-121.92144,,,,,2.552204181184669,,,,,,,,,,
4868,CC.SUG,46.215549,-122.176262,XD.MH04,46.279461,-122.427071,,,,,,,,,,,,,,,
4869,CC.COPP,46.79798,-121.82875,CC.SWF2,46.178349,-122.216766,,,,,2.0285966759002774,,,,,,,,,,
4870,UW.LCW2,46.66293,-122.6973,UW.WPEQ,46.613279,-121.404485,,,,,2.2603819516407597,,,,,,,,,,
4871,UW.STOR,47.188099,-121.9888,UW.TOLT,47.6947,-121.6895,,,,,1.6433052495172273,,,,,,,,,,
4872,UW.ASR,46.15259,-121.60164,UW.SOS,46.243858,-122.137871,,,,,,,,,,,,,,,
4873,CC.PARA,46.786441,-121.742195,UW.YA2,46.52652,-120.531181,,,,,,,,,,,,,,,
4874,CC.HOA,46.24178,-122.19183,UW.SLF,47.76058,-120.52946,,,,,,,,,,,,,,,
4875,CC.GTWY,46.740208,-121.916966,UW.TBLMT,47.1731,-120.59827,,,,,,,,,,,,,,,
4876,CC.STD,46.23749,-122.22421,XD.MF09,46.389938,-121.861,,,,,2.9016932584269663,,,,,,,,,,
4877,UW.GNW,47.56413,-122.82498,XD.MJ01,46.193741,-122.811256,,,,,,,,,,,,,,,
4878,CC.STYX,46.963747,-122.080535,UW.BDGR,46.85763,-120.29764,,,,,1.6828302502720347,,,,,,,,,,
4879,XU.E030,47.4473,-121.7798,XU.E070,46.509201,-122.453903,,,,,,,,,,,,,,,
4880,CC.TAVI,46.7957,-121.88423,UW.SP2,47.55629,-122.249229,,,,,,,,,,,,,,,
4881,XD.MI10,46.21928,-121.67823,XD.MK07,46.152699,-122.116768,,,,,,,,,,,,,,,
4882,CC.ARAT,46.789,-121.853,CC.HOA,46.24178,-122.19183,,,,,2.8465990783410136,,,,,,,,,,
4883,CC.COPP,46.79798,-121.82875,CC.PR02,46.918303,-122.048695,,,,,,,,,,,,,,,
4884,UW.HSR,46.17428,-122.18065,YH.MF12,46.365799,-122.2202,,,,,,,,,,,,,,,
